GeneName	GFOLD(0.01)	1stRPKM
s31_747658_length_1821_cvg_41.3_tip_0	0	6.14961
t25_c69011_g1_i9	1.85721	1.09025
t25_c59495_g1_i1	1.85689	0.860112
s31_749480_length_1988_cvg_37.1_tip_1	1.85655	1.40221
s31_749856_length_2031_cvg_15.1_tip_1	1.85438	0.520612
s31_747702_length_1824_cvg_14.5_tip_1	0	1.37019
s61_330798_length_821_cvg_9.5_tip_1	1.8536	0.409786
s31_753078_length_2569_cvg_29.3_tip_1	1.85318	4.95774
s31_747734_length_1827_cvg_42.4_tip_1	0	5.18238
s21_892327_length_1907_cvg_101.4_tip_0	1.85242	1.38616
s31_747750_length_1828_cvg_42.6_tip_1	0	9.22853
t25_c70155_g2_i6	1.85224	1.62326
s31_747786_length_1831_cvg_7.1_tip_1	0	0.892467
s31_747798_length_1832_cvg_39.9_tip_1	-0.245774	32.0588
t25_c56845_g1_i3	1.85179	2.12741
s31_747840_length_1836_cvg_24.1_tip_1	0	2.46069
s31_747848_length_1837_cvg_41.2_tip_1	-1.33642	17.3201
s31_747850_length_1837_cvg_20.9_tip_1	-1.21993	4.02915
t25_c71973_g1_i10	1.85108	6.84857
s31_747864_length_1838_cvg_40.4_tip_1	0	7.97547
v61_NODE_15877_length_2864_cov_14.502095	1.85071	1.29853
s51_506752_length_674_cvg_11.7_tip_1	1.8507	0.285234
s31_747884_length_1839_cvg_39.4_tip_1	-1.33415	35.6479
t25_c66662_g1_i2	1.85034	7.2855
t25_c71856_g3_i1	1.84857	16.8545
s41_583022_length_2516_cvg_34.3_tip_1	1.84851	5.67345
v71_NODE_42892_length_364_cov_8.079670	1.84806	6.64451
t25_c67885_g1_i12	1.84799	5.83552
t25_c65751_g1_i14	1.84778	28.0535
s31_747974_length_1847_cvg_42.0_tip_1	-3.65624	41.8428
s51_552575_length_3402_cvg_22.5_tip_1	1.84537	7.30395
t25_c60615_g1_i1	1.84482	5.09651
t25_c65450_g1_i17	1.84457	6.61005
s41_564472_length_1173_cvg_11.0_tip_1	1.84424	0.409736
v51_NODE_17230_length_4120_cov_22.854612	1.8418	1.44071
s31_748020_length_1852_cvg_37.7_tip_1	0	5.06052
s31_748052_length_1853_cvg_38.5_tip_1	-0.478012	88.0056
s51_546383_length_1741_cvg_5.7_tip_1	1.84145	0.303666
s31_717477_length_820_cvg_36.0_tip_1	1.83874	1.64114
v61_NODE_43948_length_823_cov_19.600243	1.83874	1.52405
t25_c66763_g1_i4	1.83805	16.4321
s31_748124_length_1858_cvg_47.1_tip_1	-0.262833	19.2196
s51_535339_length_1159_cvg_27.5_tip_1	1.8372	4.93475
s31_748136_length_1859_cvg_35.0_tip_1	-0.216522	6.43757
s31_754728_length_3175_cvg_14.5_tip_1	1.8371	0.847708
s31_748158_length_1860_cvg_37.6_tip_1	0	4.57364
s31_748164_length_1861_cvg_46.3_tip_1	-0.375134	12.8613
t25_c70490_g1_i8	1.8371	2.9872
s31_748178_length_1862_cvg_8.4_tip_1	-0.616627	1.03248
t25_c66112_g1_i3	1.83678	3.79348
s31_748210_length_1864_cvg_44.9_tip_1	0	11.8092
v71_NODE_46235_length_2161_cov_16.584915	1.8356	4.1793
s31_748220_length_1864_cvg_32.9_tip_1	-1.09269	5.72412
s31_748222_length_1865_cvg_11.5_tip_1	0	0.927738
s31_748248_length_1866_cvg_4.9_tip_1	-2.15667	1.08178
v31_NODE_221477_length_459_cov_42.444443	1.8347	3.24345
v51_NODE_8540_length_3344_cov_30.302332	1.83449	6.64145
s31_748270_length_1868_cvg_22.7_tip_1	0	2.90739
s31_748272_length_1868_cvg_26.1_tip_1	-0.924871	3.42197
s31_753616_length_2711_cvg_46.4_tip_0	1.83402	7.3396
s21_888813_length_1557_cvg_28.2_tip_1	1.83358	0.709972
s31_748290_length_1872_cvg_6.9_tip_1	0	0.462135
s41_579120_length_1925_cvg_34.6_tip_1	1.83356	3.9698
s31_748298_length_1873_cvg_40.3_tip_1	-1.06611	13.5744
s31_748304_length_1874_cvg_43.2_tip_0	-0.272702	23.1077
s21_885497_length_1360_cvg_44.8_tip_1	1.83315	22.4407
s41_563170_length_1134_cvg_43.3_tip_1	1.83296	91.6738
s41_585584_length_4042_cvg_35.3_tip_1	1.83279	7.07493
s31_748332_length_1877_cvg_28.6_tip_1	0	5.71008
s21_888205_length_1513_cvg_53.6_tip_1	1.83254	10.1651
s31_748358_length_1879_cvg_40.5_tip_1	-1.88873	9.10594
s61_334182_length_880_cvg_12.8_tip_1	1.83194	2.13002
s31_748364_length_1880_cvg_34.5_tip_1	0	3.57908
s31_748368_length_1881_cvg_29.2_tip_1	-0.685094	6.9244
s31_748386_length_1882_cvg_12.7_tip_1	-3.6861	3.01345
t25_c48631_g1_i2	1.83128	0.134402
s31_748424_length_1885_cvg_31.2_tip_1	-0.437341	37.2767
t25_c59678_g1_i4	1.83117	4.04054
s31_748456_length_1889_cvg_11.4_tip_1	-3.00044	2.59519
t25_c69248_g1_i4	1.83075	1.04181
t25_c55026_g1_i2	1.83053	11.6582
t25_c72330_g1_i4	1.83008	33.389
t25_c71028_g3_i7	1.82966	3.78531
s31_748524_length_1896_cvg_18.7_tip_1	-1.68865	3.24469
s31_748538_length_1897_cvg_10.8_tip_1	0	0.912088
s31_748544_length_1897_cvg_45.2_tip_1	0	13.7827
s31_748548_length_1898_cvg_26.4_tip_1	-1.39416	4.38078
s31_749322_length_1973_cvg_42.2_tip_1	1.82955	4.43349
v61_NODE_77524_length_374_cov_15.478610	1.8294	0.885935
s31_748558_length_1898_cvg_41.0_tip_1	-0.362114	17.9789
s31_748564_length_1899_cvg_39.1_tip_1	-1.21649	72.9155
s31_748572_length_1899_cvg_45.8_tip_1	0	9.26313
s31_748586_length_1900_cvg_41.3_tip_1	0	3.41493
s21_804508_length_416_cvg_27.0_tip_1	1.82887	0
s21_869703_length_885_cvg_16.4_tip_1	1.82887	0.0543073
s41_527012_length_608_cvg_77.6_tip_0	1.82887	0
s31_748622_length_1903_cvg_39.8_tip_1	-1.18379	28.9938
s51_358271_length_256_cvg_26.8_tip_1	1.82887	0
v31_NODE_1085971_length_890_cov_5.813483	1.82887	0.0522413
v31_NODE_1146408_length_989_cov_4.724975	1.82887	0
v51_NODE_149562_length_567_cov_7.573192	1.82887	0
s31_748688_length_1909_cvg_45.1_tip_1	-0.427743	38.218
v51_NODE_180318_length_560_cov_7.246428	1.82887	0
s31_748736_length_1913_cvg_41.2_tip_0	0	10.4767
s31_748740_length_1914_cvg_24.5_tip_1	-0.899064	3.44017
v51_NODE_184763_length_592_cov_7.896959	1.82887	0.0748629
v51_NODE_188232_length_640_cov_8.865625	1.82887	0
v61_NODE_109223_length_287_cov_9.076655	1.82887	0
v61_NODE_98060_length_305_cov_11.596722	1.82887	0
s31_748836_length_1923_cvg_12.7_tip_1	-0.818804	1.59957
s31_748856_length_1925_cvg_37.9_tip_1	-0.477003	6.59136
s31_748860_length_1926_cvg_42.5_tip_1	0	5.86426
s31_748868_length_1926_cvg_40.6_tip_1	-1.61866	15.6214
s21_896965_length_5054_cvg_21.5_tip_1	1.82863	0.456465
s41_584106_length_2842_cvg_32.7_tip_1	1.82799	8.87845
s31_748910_length_1930_cvg_30.6_tip_1	0	147.423
s31_748912_length_1931_cvg_43.1_tip_1	-0.0949792	35.2687
s41_578050_length_1828_cvg_31.0_tip_1	1.82767	5.78427
s31_748922_length_1932_cvg_43.9_tip_1	0	13.533
v71_NODE_45289_length_2354_cov_16.921835	1.82722	6.99913
s31_748936_length_1934_cvg_30.8_tip_1	-0.245972	4.05073
t25_c70524_g2_i9	1.82631	3.21844
s31_737144_length_1269_cvg_38.6_tip_1	1.826	1.21197
s31_748968_length_1937_cvg_40.2_tip_1	-0.568809	21.3388
s31_748974_length_1937_cvg_18.6_tip_1	0	3.1512
s31_748988_length_1939_cvg_5.2_tip_1	-1.44169	1.11541
s31_748990_length_1939_cvg_38.6_tip_1	0	25.8776
s51_536289_length_1191_cvg_23.2_tip_1	1.82597	1.12992
s51_549085_length_2044_cvg_27.4_tip_1	1.8239	20.598
s31_749002_length_1941_cvg_34.3_tip_1	0	11.8112
t25_c66781_g1_i10	1.82347	2.77766
t25_c64833_g1_i2	1.82265	1.47962
s31_749034_length_1943_cvg_26.9_tip_1	0	5.41718
s31_749036_length_1944_cvg_36.6_tip_1	-0.362451	300.017
t25_c72727_g2_i3	1.8206	0.774459
s31_749044_length_1944_cvg_34.4_tip_1	0	2.71956
s31_749050_length_1944_cvg_15.2_tip_1	0	1.68118
v71_NODE_46675_length_1320_cov_14.081060	1.81985	3.1465
s31_749062_length_1946_cvg_29.0_tip_1	0	4.89017
t25_c67093_g1_i3	1.81926	46.9409
v81_NODE_47943_length_324_cov_9.981482	1.81858	9.51723
s31_749094_length_1949_cvg_30.5_tip_1	0	2.24404
s31_749096_length_1949_cvg_16.2_tip_1	0	2.1454
s31_749108_length_1950_cvg_44.6_tip_1	-0.220059	35.4426
s31_749116_length_1951_cvg_43.5_tip_1	-0.68458	11.6275
s31_749130_length_1952_cvg_44.4_tip_1	0	5.93388
s31_749146_length_1953_cvg_31.7_tip_1	-0.18843	5.5371
t25_c60202_g2_i3	1.81857	41.1222
t25_c71867_g1_i21	1.81852	11.9493
t25_c66864_g1_i1	1.81849	13.3866
s31_749178_length_1956_cvg_12.3_tip_1	-1.17975	2.06401
t25_c70731_g1_i3	1.81814	22.3667
s31_749198_length_1959_cvg_44.8_tip_1	-1.02285	11.8499
s31_749210_length_1960_cvg_42.1_tip_1	-0.433644	33.717
s31_749232_length_1963_cvg_34.8_tip_1	-1.06801	7.54106
s31_749234_length_1964_cvg_31.7_tip_1	-0.251895	5.01665
s61_310097_length_593_cvg_17.5_tip_1	1.81767	0.891538
t25_c113501_g1_i1	1.81725	0.254971
s31_749298_length_1970_cvg_52.5_tip_1	0	7.51426
v71_NODE_56741_length_285_cov_8.796492	1.81725	0.270772
t25_c65833_g1_i18	1.81611	8.17549
s31_749312_length_1972_cvg_44.4_tip_1	-1.61413	33.5118
s31_749314_length_1972_cvg_12.5_tip_1	-0.719455	2.07164
t25_c72999_g1_i1	1.81601	8.93914
s31_749324_length_1973_cvg_19.9_tip_1	-0.641253	3.06934
s31_749326_length_1973_cvg_14.2_tip_1	0	1.48595
s31_749334_length_1973_cvg_16.7_tip_1	0	1.65647
s31_749340_length_1974_cvg_7.0_tip_1	0	0.48695
s41_582696_length_2444_cvg_38.7_tip_1	1.81443	10.8356
s31_749348_length_1974_cvg_22.4_tip_1	-0.467425	2.16693
s31_748132_length_1859_cvg_17.4_tip_1	1.81407	0.620488
s31_747066_length_1774_cvg_45.0_tip_1	1.8139	20.3735
s31_749368_length_1976_cvg_41.2_tip_1	-0.968835	12.5506
s31_749376_length_1977_cvg_7.3_tip_1	0	0.680696
s31_735328_length_1211_cvg_36.1_tip_1	1.81265	2.89721
s31_749394_length_1978_cvg_44.4_tip_1	-0.267069	105.066
v71_NODE_64874_length_688_cov_13.681686	1.81199	11.6034
t25_c47569_g1_i2	1.8101	0.869493
t25_c58381_g1_i3	1.81003	3.49752
s31_647864_length_392_cvg_39.3_tip_1	1.80991	0.490428
s31_749430_length_1983_cvg_11.9_tip_1	-0.79384	1.86625
v31_NODE_644141_length_1207_cov_10.072080	1.80991	0.155415
s31_749470_length_1987_cvg_37.3_tip_1	0	4.40226
v61_NODE_91482_length_592_cov_12.163852	1.80991	0.294859
s41_578256_length_1846_cvg_16.5_tip_1	1.80989	17.5221
s31_749488_length_1989_cvg_37.4_tip_1	-0.0368581	3.55209
s31_749524_length_1992_cvg_40.2_tip_1	-0.443146	53.4183
s31_749542_length_1994_cvg_37.0_tip_1	-0.963273	5.8089
s31_749548_length_1994_cvg_41.2_tip_1	0	12.2204
s31_749566_length_1996_cvg_35.5_tip_1	-0.433038	4.64728
t25_c58724_g1_i1	1.80938	3.87054
s31_725219_length_954_cvg_40.5_tip_1	1.80841	13.149
t25_c68635_g2_i18	1.80793	0.775852
s31_749606_length_2001_cvg_34.5_tip_1	-3.00265	6.17288
v51_NODE_98173_length_2903_cov_17.355494	1.80704	0.976539
t25_c63733_g1_i8	1.80697	2.1351
t25_c62338_g1_i2	1.80692	1.07515
t25_c65356_g3_i6	1.80649	2.40487
s51_537819_length_1245_cvg_17.6_tip_1	1.80632	1.0037
s31_749638_length_2005_cvg_43.7_tip_1	0	11.7698
s31_749640_length_2006_cvg_25.8_tip_1	0	2.65946
s31_749642_length_2006_cvg_38.7_tip_1	-2.00799	33.9501
s31_749644_length_2006_cvg_41.3_tip_1	0	15.6932
t25_c67542_g2_i1	1.80603	2.5384
s31_744614_length_1607_cvg_43.0_tip_1	1.80555	5.20397
s31_749666_length_2008_cvg_34.4_tip_1	0	3.23126
s31_749680_length_2012_cvg_43.4_tip_1	-0.0153631	14.5237
s31_749688_length_2013_cvg_12.1_tip_1	0	1.3848
s41_585342_length_3617_cvg_37.4_tip_1	1.80483	4.18566
s31_749702_length_2014_cvg_11.0_tip_1	0	0.954558
s31_741932_length_1465_cvg_38.9_tip_1	1.80434	22.0462
t25_c73037_g3_i8	1.80309	13.5643
t25_c70058_g1_i2	1.80258	4.89412
s31_749728_length_2018_cvg_14.3_tip_1	0	2.16731
v71_NODE_6913_length_2277_cov_16.375933	1.80237	5.5086
s31_749740_length_2019_cvg_38.9_tip_1	-0.30496	10.4741
t25_c63849_g1_i10	1.80112	4.18604
s31_749756_length_2021_cvg_45.8_tip_1	-0.157767	17.9311
s31_749758_length_2021_cvg_22.9_tip_1	-0.604651	2.9251
v71_NODE_9659_length_1829_cov_16.267906	1.80057	2.60684
s31_749774_length_2023_cvg_40.5_tip_1	-1.07776	13.4231
v61_NODE_32630_length_1663_cov_24.827421	1.80048	5.18835
s31_749784_length_2025_cvg_16.8_tip_1	0	1.06804
s31_749798_length_2025_cvg_46.0_tip_1	-0.735179	29.3356
t25_c65688_g1_i2	1.80018	1.44015
s71_195984_length_855_cvg_13.0_tip_1	1.79981	30.8046
s51_548783_length_2001_cvg_30.0_tip_1	1.79957	6.50915
s21_861535_length_762_cvg_13.9_tip_1	1.79906	0.18922
s31_749882_length_2035_cvg_26.5_tip_1	-0.116448	2.99945
s31_719059_length_845_cvg_9.8_tip_1	1.79906	0.170634
t25_c63311_g5_i3	1.79724	11.995
s31_749922_length_2037_cvg_27.8_tip_1	-0.444449	4.12904
t25_c71398_g1_i8	1.79703	8.64397
t25_c70890_g1_i3	1.797	4.64211
s41_576484_length_1710_cvg_38.7_tip_1	1.79698	28.8934
s31_749948_length_2039_cvg_41.0_tip_1	-0.514725	5.96355
s31_749954_length_2040_cvg_13.4_tip_1	0	1.20155
s31_749962_length_2043_cvg_38.7_tip_1	-0.703038	6.98699
s31_749968_length_2044_cvg_25.1_tip_1	0	13.3323
s31_749984_length_2046_cvg_45.5_tip_1	-0.325281	15.8797
s31_749990_length_2047_cvg_33.9_tip_1	0	46.6532
t25_c66091_g2_i2	1.79598	23.0754
t25_c39598_g1_i2	1.79588	0.929233
s31_750024_length_2050_cvg_41.8_tip_1	-0.117161	44.2639
s31_750034_length_2051_cvg_42.7_tip_1	0	7.4284
s31_750050_length_2054_cvg_36.0_tip_1	0	10.0617
s31_750058_length_2055_cvg_41.6_tip_0	-0.230854	5.9639
v41_NODE_26911_length_1654_cov_23.398428	1.79586	1.02139
s41_579700_length_1990_cvg_28.2_tip_1	1.79572	1.13513
s31_750098_length_2058_cvg_43.7_tip_1	-1.40393	34.4001
s31_750102_length_2058_cvg_27.8_tip_1	0	2.84916
s31_750110_length_2059_cvg_38.7_tip_1	-1.03637	21.5684
s61_239664_length_323_cvg_2.7_tip_1	1.79519	0.743994
s31_750124_length_2062_cvg_33.5_tip_1	-0.37738	5.61733
s31_750146_length_2064_cvg_25.4_tip_1	0	4.05174
s31_750162_length_2067_cvg_18.5_tip_1	0	2.99951
s31_750172_length_2068_cvg_43.0_tip_1	-0.536749	6.22854
t25_c55236_g2_i1	1.79519	0.202281
s41_585284_length_3556_cvg_35.2_tip_1	1.79487	7.39311
s21_894763_length_2394_cvg_57.6_tip_1	1.79372	7.16714
s31_750216_length_2073_cvg_39.2_tip_1	0	29.12
t25_c56710_g1_i5	1.79295	8.31998
s31_750222_length_2074_cvg_33.0_tip_1	0	3.2443
s31_750232_length_2075_cvg_40.9_tip_1	-1.61981	6.18436
s31_750236_length_2076_cvg_3.4_tip_1	0	0.300966
s31_750244_length_2077_cvg_7.8_tip_1	0	0.925604
s31_750246_length_2077_cvg_11.4_tip_1	-0.004655	1.52725
s21_893781_length_2148_cvg_35.8_tip_1	1.79278	65.9398
s31_731684_length_1103_cvg_43.8_tip_1	1.79196	53.2909
v71_NODE_21797_length_1427_cov_13.672039	1.79157	4.46267
s31_750278_length_2081_cvg_34.6_tip_1	0	4.01864
t25_c68489_g2_i13	1.79086	2.83734
s31_750314_length_2088_cvg_36.4_tip_1	-1.13869	9.55255
v71_NODE_60070_length_1340_cov_14.980597	1.79058	5.28341
s31_750334_length_2093_cvg_37.7_tip_1	-2.41076	10.2875
s31_750336_length_2093_cvg_28.3_tip_1	-0.978792	3.46744
t25_c70387_g2_i3	1.79057	5.0368
s31_750340_length_2093_cvg_38.9_tip_1	0	6.63637
s61_355629_length_1991_cvg_19.0_tip_1	1.79041	3.45197
s71_207602_length_1282_cvg_7.5_tip_1	1.7895	3.29911
t25_c64961_g1_i10	1.7883	2.39242
s31_750368_length_2096_cvg_31.3_tip_1	-0.31362	5.29691
v71_NODE_6207_length_1642_cov_14.451279	1.78731	2.33011
s31_750376_length_2097_cvg_39.0_tip_1	-1.23159	8.80105
v51_NODE_19750_length_3535_cov_27.339462	1.78696	2.78853
s71_207534_length_1277_cvg_9.9_tip_1	1.78693	3.50021
v71_NODE_9031_length_1629_cov_17.358501	1.78665	14.3139
t25_c56857_g1_i1	1.78531	8.18891
t25_c66067_g1_i15	1.78511	3.72979
s31_750440_length_2106_cvg_22.1_tip_1	-0.243082	2.39625
s31_750448_length_2107_cvg_35.3_tip_1	-0.26259	11.7931
t25_c71212_g1_i16	1.78471	17.6161
v71_NODE_43187_length_4239_cov_17.130928	1.78464	7.94155
t25_c67624_g1_i2	1.78387	14.1475
s31_750464_length_2108_cvg_8.1_tip_1	-0.399436	1.11719
s31_750466_length_2109_cvg_35.4_tip_1	0	4.07923
s31_750468_length_2109_cvg_11.1_tip_1	-0.126114	1.23061
t25_c70773_g2_i5	1.78238	3.27441
s31_750476_length_2112_cvg_15.5_tip_1	0	1.25161
s31_750494_length_2113_cvg_16.4_tip_1	-0.470648	2.45655
s31_750502_length_2114_cvg_37.7_tip_1	0	72.775
s31_750506_length_2115_cvg_12.4_tip_1	-0.0899313	1.49981
t25_c69501_g4_i3	1.78195	8.45819
s31_750516_length_2116_cvg_25.4_tip_1	-1.10822	2.40764
s31_750522_length_2116_cvg_7.4_tip_1	0	0.704122
s41_567402_length_1267_cvg_37.5_tip_1	1.78168	18.2461
s31_750538_length_2118_cvg_14.1_tip_1	-0.806771	2.04229
t25_c71065_g1_i10	1.78135	1.11565
s31_750550_length_2120_cvg_34.2_tip_1	-0.116888	5.05558
s41_581800_length_2280_cvg_15.2_tip_1	1.78054	0.442676
t25_c65383_g2_i1	1.77938	16.6184
s31_754476_length_3057_cvg_40.6_tip_1	1.77904	2.37401
s31_750626_length_2127_cvg_40.0_tip_1	-0.154093	8.94807
s31_750632_length_2128_cvg_15.6_tip_1	0	2.14562
s31_750638_length_2128_cvg_41.3_tip_1	0	9.53109
s31_750648_length_2129_cvg_37.8_tip_1	-1.22433	13.9287
v71_NODE_44968_length_998_cov_11.885772	1.77844	2.11509
t25_c59555_g1_i3	1.77769	0.548236
s31_750682_length_2136_cvg_14.0_tip_1	-1.59339	2.02508
v71_NODE_9598_length_1858_cov_15.125403	1.77611	2.04413
t25_c71819_g1_i2	1.77592	90.2263
s31_750702_length_2138_cvg_39.0_tip_1	-0.569724	17.4893
s31_750718_length_2141_cvg_6.9_tip_1	0	0.6959
s31_750726_length_2142_cvg_41.4_tip_1	-0.104783	8.23471
s31_750728_length_2143_cvg_38.7_tip_1	-0.916904	21.777
t25_c70926_g1_i2	1.77584	9.79229
s41_584834_length_3199_cvg_34.9_tip_1	1.77554	6.866
v71_NODE_57164_length_5355_cov_16.815126	1.77553	15.8228
s31_750750_length_2146_cvg_61.7_tip_0	0	15.8116
s31_750752_length_2146_cvg_11.5_tip_1	0	0.940635
t25_c52749_g2_i2	1.77459	2.74056
t25_c68786_g3_i3	1.77428	8.02589
t25_c70668_g2_i11	1.77418	1.66601
s31_750796_length_2152_cvg_11.3_tip_1	0	1.02735
s31_754336_length_2987_cvg_34.7_tip_1	1.77372	1.52859
s31_750822_length_2156_cvg_39.1_tip_1	-0.00684802	9.00605
t25_c71632_g1_i14	1.77301	0.926815
s71_195558_length_847_cvg_7.3_tip_1	1.77164	3.34788
t25_c63530_g3_i2	1.77136	4.15671
t25_c63106_g2_i7	1.77042	0.358137
v51_NODE_67496_length_1117_cov_12.936437	1.76889	0.453026
s31_750850_length_2159_cvg_52.3_tip_1	-0.83532	9.59459
s31_750854_length_2159_cvg_37.8_tip_1	-0.45853	14.7592
s31_750860_length_2160_cvg_36.6_tip_1	-1.15006	10.8139
s31_750864_length_2160_cvg_40.3_tip_1	-0.137574	7.60982
s41_491297_length_432_cvg_18.5_tip_1	1.76796	0.445018
s31_750870_length_2160_cvg_12.4_tip_1	0	1.40181
v31_NODE_343034_length_2343_cov_6.102006	1.76796	0.0810147
v51_NODE_150224_length_1032_cov_8.804263	1.76796	0.177678
s31_750898_length_2166_cvg_12.2_tip_1	-0.0815595	1.61982
s31_750904_length_2166_cvg_41.2_tip_1	0	5.70265
s61_336856_length_933_cvg_19.4_tip_1	1.76741	12.5693
t25_c73036_g1_i2	1.7672	6.24534
s31_751008_length_2180_cvg_5.1_tip_1	0	0.507076
s31_751016_length_2181_cvg_13.3_tip_1	-1.98823	1.67479
t25_c63166_g2_i1	1.76663	6.02666
s61_345052_length_1166_cvg_16.4_tip_1	1.76649	15.4573
s31_751026_length_2183_cvg_44.2_tip_1	-0.456493	17.8113
s31_751030_length_2184_cvg_24.7_tip_1	0	2.0466
s31_751034_length_2185_cvg_37.3_tip_1	-2.01253	5.91701
v71_NODE_17516_length_1571_cov_12.929344	1.76618	1.84516
t25_c73620_g1_i2	1.76598	2.88864
s31_751062_length_2188_cvg_20.8_tip_0	0	1.64746
s31_751064_length_2189_cvg_33.2_tip_1	-0.272152	15.3693
t25_c70444_g1_i5	1.76344	1.89268
s31_751086_length_2191_cvg_7.7_tip_1	-0.207706	0.987124
s31_751094_length_2192_cvg_31.8_tip_1	-1.31181	21.3999
s31_751096_length_2192_cvg_18.7_tip_1	0	1.81987
s31_751108_length_2195_cvg_41.4_tip_1	-0.987517	7.3352
v71_NODE_5638_length_1512_cov_16.615740	1.7623	5.43811
t25_c62544_g1_i5	1.76178	6.91122
t25_c60566_g1_i10	1.76146	5.90132
s31_751146_length_2203_cvg_43.5_tip_1	0	10.0356
t25_c65027_g2_i4	1.76128	10.6141
s31_751162_length_2205_cvg_8.4_tip_1	0	1.28601
s31_751178_length_2207_cvg_18.1_tip_1	-0.718067	3.00524
s31_751186_length_2209_cvg_45.0_tip_1	-0.303146	9.68202
s31_751192_length_2209_cvg_42.8_tip_1	0	22.4101
t25_c73226_g2_i3	1.76107	1.45002
s31_754350_length_2993_cvg_8.3_tip_1	1.76032	0.353279
s31_748942_length_1935_cvg_40.2_tip_1	1.75978	5.73763
s21_893997_length_2202_cvg_42.9_tip_1	1.75975	4.08156
s31_751236_length_2218_cvg_14.1_tip_1	0	1.01845
s31_751250_length_2221_cvg_18.9_tip_1	-2.19547	2.6617
s31_751254_length_2221_cvg_38.0_tip_1	-0.03732	5.60471
v71_NODE_4596_length_1170_cov_14.240170	1.75959	4.14728
s31_733252_length_1147_cvg_53.5_tip_1	1.75956	33.8571
t25_c70493_g1_i10	1.75922	6.29164
s31_751296_length_2225_cvg_30.7_tip_1	0	15.4014
s31_751300_length_2225_cvg_9.8_tip_1	-0.260824	1.31765
s31_751302_length_2226_cvg_5.0_tip_1	-1.64747	0.647736
v71_NODE_39714_length_2423_cov_11.959967	1.75906	1.56158
s61_318158_length_663_cvg_5.3_tip_1	1.75819	0.362458
v71_NODE_52938_length_477_cov_11.186583	1.75819	0.439324
v71_NODE_58164_length_2144_cov_14.447295	1.75781	9.5082
s31_751334_length_2230_cvg_22.5_tip_0	0	2.19835
s31_751346_length_2231_cvg_36.5_tip_1	0	27.7687
s31_751372_length_2236_cvg_10.6_tip_1	0	1.13922
t25_c64921_g2_i7	1.75755	75.6792
s21_832236_length_524_cvg_46.4_tip_1	1.75671	15.6844
t25_c70718_g2_i5	1.75649	21.0162
s31_751400_length_2241_cvg_20.7_tip_1	-0.226999	2.14467
s31_751410_length_2242_cvg_23.0_tip_1	-0.328263	3.25844
t25_c64299_g1_i1	1.75639	138.142
s31_751418_length_2244_cvg_28.5_tip_1	-0.461815	3.55539
s31_751444_length_2247_cvg_41.4_tip_1	-0.0593358	18.2024
v71_NODE_925_length_1087_cov_14.831647	1.75611	8.01726
s31_751448_length_2248_cvg_13.5_tip_1	0	0.833816
s31_751454_length_2248_cvg_37.7_tip_1	-0.0422446	5.62291
s21_870405_length_898_cvg_10.3_tip_1	1.75555	0.107042
s31_751480_length_2252_cvg_18.9_tip_1	0	2.00614
s31_751484_length_2252_cvg_41.1_tip_1	-0.0368405	8.60079
t25_c119850_g1_i1	1.75555	0.146979
s31_751502_length_2256_cvg_40.8_tip_1	-0.985826	39.4978
s31_751504_length_2256_cvg_10.2_tip_1	0	1.38476
s31_751516_length_2258_cvg_4.6_tip_1	0	0.53213
s31_751520_length_2258_cvg_43.1_tip_1	0	7.81167
v41_NODE_364167_length_552_cov_5.266304	1.75555	0.162372
t25_c67542_g1_i1	1.75525	5.62129
s31_744796_length_1619_cvg_33.6_tip_1	1.7546	18.7914
s41_584502_length_3013_cvg_33.1_tip_1	1.75438	5.47138
s31_751558_length_2264_cvg_35.2_tip_1	-2.85666	8.08817
t25_c62153_g1_i11	1.754	121.116
s31_751564_length_2266_cvg_47.1_tip_1	0	11.7504
v61_NODE_59630_length_827_cov_17.013302	1.75299	8.12773
t25_c71212_g1_i14	1.75202	5.46559
s31_751582_length_2269_cvg_31.1_tip_1	0	2.52066
v71_NODE_67992_length_1302_cov_11.639785	1.75194	6.16539
v71_NODE_36573_length_2736_cov_16.585892	1.75139	15.0044
s31_751598_length_2271_cvg_48.2_tip_1	-0.590758	22.3697
t25_c55279_g1_i8	1.75106	4.4563
s21_894481_length_2315_cvg_50.9_tip_0	1.75102	3.55015
s31_751610_length_2273_cvg_39.3_tip_1	-0.455626	10.3821
s31_751622_length_2276_cvg_38.1_tip_1	-0.766468	7.53872
s31_751632_length_2278_cvg_37.8_tip_1	-0.601197	30.6348
s31_751636_length_2279_cvg_39.0_tip_1	-0.823726	5.63078
t25_c51207_g1_i1	1.75095	13.0059
s31_751652_length_2280_cvg_46.3_tip_1	0	8.07357
t25_c67128_g2_i3	1.75047	32.2968
s31_751658_length_2281_cvg_39.4_tip_1	-0.668206	13.0848
v61_NODE_46526_length_1017_cov_13.852508	1.75012	1.16027
s31_747678_length_1822_cvg_34.6_tip_1	1.74972	2.50598
s31_751688_length_2286_cvg_41.8_tip_1	-1.72501	58.9317
t25_c66060_g1_i5	1.74945	11.9296
s21_884077_length_1293_cvg_12.1_tip_1	1.74905	0.111513
s41_568336_length_1303_cvg_5.9_tip_1	1.74905	0.110657
s51_528943_length_990_cvg_7.0_tip_1	1.74905	0.145642
s31_751742_length_2295_cvg_24.5_tip_1	0	3.6858
